Date,Close,High,Low,Open,Volume,Adj Close,Daily_Return,MA_20,MA_50,MA_200,Volatility_20,Year,Month,Day_of_Week,Quarter
13-11-2023,180.51,180.73,179.11,179.4,5385900,180.51,55.707204600000004,182.77,178.39,179.69,71.30320839999999,2023,11,0,4
14-11-2023,182.12,182.75,181.62,181.7,6831600,182.12,89.1917711,182.96,178.46,179.7,73.5995604,2023,11,1,4
15-11-2023,181.64,182.18,181.31,182.03,4909400,181.64,-26.356014700000003,183.0,178.54,179.71,66.86110079999999,2023,11,2,4
16-11-2023,183.69,184.32,182.8,182.85,8253300,183.69,112.86077180000001,183.03,178.65,179.72,65.9550973,2023,11,3,4
17-11-2023,183.67,184.13,183.45,183.96,4871100,183.67,-1.0890235,183.04,178.76,179.75,65.6831127,2023,11,4,4
20-11-2023,183.37,183.48,182.23,182.32,5389300,183.37,-16.3338082,183.06,178.86,179.8,65.3200827,2023,11,0,4
21-11-2023,185.35,186.12,185.07,185.57,7322400,185.35,107.9790063,183.18,179.02,179.86,69.527957,2023,11,1,4
22-11-2023,184.56,185.72,184.27,185.47,4337700,184.56,-42.622526,183.22,179.17,179.91,69.8412999,2023,11,2,4
24-11-2023,185.52,185.75,185.16,185.47,2445100,185.52,52.01596910000001,183.29,179.34,179.97,70.6686646,2023,11,4,4
27-11-2023,186.77,186.8,185.93,186.56,6320400,186.77,67.3781787,183.33,179.5,180.04,67.35809710000001,2023,11,0,4
28-11-2023,189.26,189.4,187.52,187.9,10901900,189.26,133.31852959999998,183.53,179.7,180.12,71.9228349,2023,11,1,4
29-11-2023,189.54,189.99,189.02,189.16,8407300,189.54,14.7943986,183.81,179.91,180.2,70.2287443,2023,11,2,4
30-11-2023,188.75,189.24,188.28,188.89,7558100,188.75,-41.6795038,184.07,180.1,180.28,70.617795,2023,11,3,4
01-12-2023,192.01,192.4,188.69,188.81,16727600,192.01,172.7149408,184.46,180.38,180.39,78.9763018,2023,12,4,4
04-12-2023,187.86,190.38,187.26,189.6,18460500,187.86,-216.1342646,184.62,180.56,180.47,94.9973667,2023,12,0,4
05-12-2023,187.15,187.88,186.3,187.55,7027700,187.15,-37.7944593,184.81,180.75,180.55,93.48374969999999,2023,12,1,4
06-12-2023,187.84,188.46,187.5,188.32,5778600,187.84,36.8689535,185.07,180.98,180.64,92.8232192,2023,12,2,4
07-12-2023,188.15,188.59,187.26,188.45,5802000,188.15,16.5032775,185.44,181.26,180.73,88.8457932,2023,12,3,4
08-12-2023,185.64,186.78,184.9,185.93,7883200,185.64,-133.40391110000002,185.65,181.51,180.81,95.0779524,2023,12,4,4
11-12-2023,183.59,184.53,183.15,184.5,8519500,183.59,-110.4289517,185.85,181.75,180.89,95.167438,2023,12,0,4
12-12-2023,183.49,183.98,183.26,183.84,5056900,183.49,-5.4464212,186.0,182.03,180.96,94.6592909,2023,12,1,4
13-12-2023,187.63,187.66,183.38,183.82,10635500,187.63,225.6253347,186.27,182.4,181.05,105.1106949,2023,12,2,4
14-12-2023,188.73,189.82,188.08,188.86,9107200,188.73,58.625529799999995,186.63,182.79,181.14,105.04989950000001,2023,12,3,4
15-12-2023,187.0,188.96,186.82,188.52,8324800,187.0,-91.6651177,186.79,183.15,181.22,105.4565994,2023,12,4,4
18-12-2023,187.85,188.49,187.24,187.5,5358000,187.85,45.4548718,187.0,183.52,181.3,105.72474270000001,2023,12,0,4
19-12-2023,189.13,189.72,188.13,188.23,6025600,189.13,68.13940579999999,187.29,183.84,181.39,106.2282739,2023,12,1,4
20-12-2023,188.1,188.96,188.09,188.69,6002400,188.1,-54.459829400000004,187.43,184.15,181.48,105.02971000000001,2023,12,2,4
21-12-2023,189.43,189.62,188.75,189.21,4620000,189.43,70.7063546,187.67,184.47,181.59,105.2179985,2023,12,3,4
22-12-2023,190.27,191.88,190.07,191.6,7176300,190.27,44.3441709,187.91,184.81,181.69,105.08430870000001,2023,12,4,4
26-12-2023,191.72,191.74,190.4,190.97,4502700,191.72,76.2073325,188.16,185.07,181.78,105.3422376,2023,12,1,4
27-12-2023,192.59,193.18,191.54,191.77,5813300,192.59,45.3784223,188.32,185.36,181.85,101.8605801,2023,12,2,4
28-12-2023,191.47,192.89,191.44,192.34,6171500,191.47,-58.1543766,188.42,185.62,181.92,102.9506201,2023,12,3,4
29-12-2023,191.17,191.64,190.74,190.99,4612300,191.17,-15.668410199999999,188.54,185.83,181.99,102.485556,2023,12,4,4
02-01-2024,190.72,191.89,190.5,191.44,6025600,190.72,-23.539098799999998,188.48,185.98,182.05,94.88417679999999,2024,1,1,1
03-01-2024,189.13,189.86,188.16,188.77,8661600,189.13,-83.36809600000001,188.54,186.09,182.08,83.0957664,2024,1,2,1
04-01-2024,189.32,189.75,188.69,189.08,4416700,189.32,10.0461289,188.65,186.22,182.1,82.5251565,2024,1,3,1
05-01-2024,189.35,191.26,189.08,189.68,7481900,189.35,1.5845541,188.72,186.35,182.15,82.2090441,2024,1,4,1
08-01-2024,187.87,188.74,187.11,187.21,6215000,187.87,-78.1627113,188.71,186.43,182.17,84.1727118,2024,1,0,1
09-01-2024,187.93,188.78,187.73,188.68,4437300,187.93,3.1935679,188.82,186.51,182.18,78.1389846,2024,1,1,1
10-01-2024,187.5,188.44,187.21,188.14,4504700,187.5,-22.8804711,189.02,186.53,182.2,73.566944,2024,1,2,1
11-01-2024,187.87,188.55,186.56,188.02,6831100,187.87,19.7330729,189.24,186.59,182.23,73.4897275,2024,1,3,1
12-01-2024,189.71,191.08,189.16,190.67,6833700,189.71,97.9406848,189.34,186.7,182.26,57.83983069999999,2024,1,4,1
16-01-2024,187.91,189.26,187.54,189.15,6548100,187.91,-94.88181900000001,189.3,186.79,182.29,60.564228,2024,1,1,1
17-01-2024,185.84,187.42,185.45,187.31,8643200,185.84,-110.15950640000001,189.24,186.82,182.3,62.126330100000004,2024,1,2,1
18-01-2024,187.37,187.4,186.3,186.36,4685200,187.37,82.32882099999999,189.22,186.88,182.32,64.1518442,2024,1,3,1
19-01-2024,187.93,188.3,187.44,188.26,5719700,187.93,29.8872591,189.16,186.97,182.33,62.5291225,2024,1,4,1
22-01-2024,187.22,187.76,186.85,187.23,4397500,187.22,-37.7795713,189.12,187.06,182.33,61.91479640000001,2024,1,0,1
23-01-2024,187.95,188.15,187.28,187.45,5040800,187.95,38.991332299999996,189.04,187.2,182.33,60.3362918,2024,1,1,1
24-01-2024,186.4,188.37,186.32,188.33,6085400,186.4,-82.4689054,188.85,187.3,182.33,61.66503599999999,2024,1,2,1
25-01-2024,187.14,187.64,186.46,187.34,4651000,187.14,39.6998668,188.62,187.45,182.34,59.4776478,2024,1,3,1
26-01-2024,187.01,187.38,186.76,187.27,5064800,187.01,-6.9469319,188.34,187.58,182.34,57.9562348,2024,1,4,1
29-01-2024,188.33,188.54,187.19,188.31,5629700,188.33,70.5848544,188.18,187.71,182.35,59.9703436,2024,1,0,1
30-01-2024,188.59,189.83,187.98,189.7,4976500,188.59,13.8052623,188.05,187.85,182.34,60.136304900000006,2024,1,1,1
31-01-2024,188.45,190.46,188.13,189.37,7886100,188.45,-7.4234791,187.94,187.94,182.35,60.00549039999999,2024,1,2,1
01-02-2024,190.41,191.36,188.99,189.71,10278100,190.41,104.0067257,188.0,188.08,182.38,61.8584689,2024,2,3,1
02-02-2024,188.61,188.87,187.85,188.07,7337600,188.61,-94.5330086,187.97,188.18,182.39,65.5885111,2024,2,4,1
05-02-2024,187.57,187.82,186.7,186.88,5436100,187.57,-55.1398803,187.88,188.23,182.4,66.6579248,2024,2,0,1
06-02-2024,188.55,188.85,187.74,187.94,4866100,188.55,52.2469312,187.91,188.31,182.41,65.441278,2024,2,1,1
07-02-2024,188.5,189.39,188.28,188.45,6276900,188.5,-2.6519783,187.94,188.37,182.44,65.44876819999999,2024,2,2,1
08-02-2024,188.33,188.53,187.82,187.91,3873300,188.33,-9.018470500000001,187.98,188.4,182.45,65.2476514,2024,2,3,1
09-02-2024,187.6,187.77,187.14,187.56,4412600,187.6,-38.7615208,187.97,188.36,182.46,65.73948299999999,2024,2,4,1
12-02-2024,187.11,187.27,186.36,186.6,4706300,187.11,-26.119694900000002,187.84,188.32,182.47,61.6888514,2024,2,0,1
13-02-2024,184.53,185.38,184.33,185.35,9525800,184.53,-137.886902,187.67,188.23,182.47,65.5522437,2024,2,1,1
14-02-2024,184.42,184.88,183.78,184.27,7031600,184.42,-5.9611235,187.6,188.08,182.47,61.0652072,2024,2,2,1
15-02-2024,185.66,186.02,185.1,185.6,6228900,185.66,67.2381252,187.52,188.04,182.48,60.0313082,2024,2,3,1
16-02-2024,186.34,186.67,184.84,185.08,6518500,186.34,36.6256955,187.44,188.02,182.47,60.2524419,2024,2,4,1
20-02-2024,187.47,188.03,187.4,187.96,5531200,187.47,60.6421007,187.45,188.01,182.47,61.3637429,2024,2,1,1
21-02-2024,187.48,188.04,187.1,187.88,5789200,187.48,0.5331257,187.42,188.0,182.45,60.704540900000005,2024,2,2,1
22-02-2024,187.56,187.64,187.05,187.56,4550800,187.56,4.267219600000001,187.48,188.04,182.45,57.6027464,2024,2,3,1
23-02-2024,188.62,189.18,187.46,187.56,6827300,188.62,56.515119000000006,187.56,188.14,182.46,58.281325900000006,2024,2,4,1
26-02-2024,188.2,188.36,187.53,187.79,4491900,188.2,-22.2668953,187.62,188.23,182.45,58.534300900000005,2024,2,0,1
27-02-2024,188.0,188.72,187.88,188.58,5165400,188.0,-10.6268306,187.6,188.24,182.45,56.401597599999995,2024,2,1,1
28-02-2024,188.34,188.52,188.03,188.34,2824100,188.34,18.0849116,187.59,188.23,182.45,56.467707,2024,2,2,1
29-02-2024,189.31,189.92,189.23,189.64,6848600,189.31,51.5026675,187.63,188.28,182.47,57.61374070000001,2024,2,3,1
01-03-2024,192.89,193.4,189.44,190.27,13411000,192.89,189.10791170000002,187.75,188.38,182.5,67.7594043,2024,3,4,1
04-03-2024,196.01,196.33,193.88,194.15,12216300,196.01,161.7499677,188.12,188.52,182.55,71.7264219,2024,3,0,1
05-03-2024,197.19,198.14,196.65,197.44,9672200,197.19,60.2014166,188.61,188.7,182.62,70.02567090000001,2024,3,1,1
06-03-2024,198.81,199.3,197.44,198.08,10459300,198.81,82.15401879999999,189.12,188.89,182.7,70.9453262,2024,3,2,1
07-03-2024,199.94,200.11,198.91,199.54,8403700,199.94,56.838433499999994,189.69,189.08,182.78,70.89409169999999,2024,3,3,1
08-03-2024,201.63,203.3,200.45,200.89,13540100,201.63,84.52547870000001,190.36,189.28,182.87,71.2870397,2024,3,4,1
11-03-2024,202.0,202.41,201.46,201.71,7329600,202.0,18.3502013,191.08,189.47,182.97,69.31804070000001,2024,3,0,1
12-03-2024,199.79,200.63,199.16,200.42,9436600,199.79,-109.40627300000001,191.71,189.63,183.06,75.54862209999999,2024,3,1,1
13-03-2024,201.19,201.86,200.35,200.44,5930000,201.19,70.0740379,192.54,189.83,183.16,64.2399062,2024,3,2,1
14-03-2024,200.35,200.47,199.34,200.37,6865000,200.35,-41.7513956,193.34,190.02,183.26,66.1602641,2024,3,3,1
15-03-2024,199.71,200.63,199.57,199.94,4556700,199.71,-31.944066399999997,194.04,190.24,183.35,67.8424602,2024,3,4,1
18-03-2024,200.03,200.15,199.51,199.66,7206800,200.03,16.0228358,194.73,190.45,183.44,68.0008239,2024,3,0,1
19-03-2024,199.8,199.81,198.94,199.62,4657500,199.8,-11.4980617,195.34,190.66,183.52,68.5210718,2024,3,1,1
20-03-2024,202.18,202.66,199.12,199.16,9593800,202.18,119.11859799999999,196.08,190.95,183.62,70.7386245,2024,3,2,1
21-03-2024,201.97,203.92,200.6,203.88,7396500,201.97,-10.386361800000001,196.8,191.23,183.72,71.1814596,2024,3,3,1
22-03-2024,200.35,201.86,199.72,201.32,6918500,200.35,-80.2096899,197.38,191.48,183.81,75.6650607,2024,3,4,1
25-03-2024,200.99,201.95,200.97,201.19,4034800,200.99,31.944066399999997,198.02,191.75,183.91,74.6400387,2024,3,0,1
26-03-2024,201.64,202.76,201.07,202.65,5752700,201.64,32.3396129,198.71,191.98,184.01,73.9273655,2024,3,1,1
27-03-2024,203.1,203.22,202.32,202.32,6041000,203.1,72.4066018,199.44,192.29,184.12,74.2571652,2024,3,2,1
28-03-2024,205.72,206.05,203.87,204.54,9194500,205.72,129.0002481,200.26,192.69,184.23,76.9682093,2024,3,3,1
01-04-2024,207.82,208.73,206.29,208.68,13677100,207.82,102.0807938,201.01,193.09,184.37,70.38855360000001,2024,4,0,2
02-04-2024,210.89,211.03,208.36,209.07,13421100,210.89,147.7236049,201.76,193.55,184.52,69.14516830000001,2024,4,1,2
03-04-2024,212.74,212.83,210.3,210.57,11416200,212.74,87.7237474,202.53,194.06,184.68,69.9034671,2024,4,2,2
04-04-2024,211.52,213.45,211.02,212.0,12307300,211.52,-57.34705220000001,203.17,194.54,184.83,72.21426100000001,2024,4,3,2
05-04-2024,215.14,215.74,212.22,212.49,13382700,215.14,171.1419745,203.93,195.11,185.0,78.585489,2024,4,4,2
08-04-2024,216.48,216.81,214.61,215.98,10331400,216.48,62.2848537,204.67,195.7,185.19,78.0329284,2024,4,0,2
09-04-2024,217.67,218.86,216.45,217.81,13069900,217.67,54.9705499,205.45,196.31,185.39,78.0295063,2024,4,1,2
10-04-2024,215.61,217.78,214.68,215.37,13317500,215.61,-94.6385619,206.25,196.86,185.57,76.6212084,2024,4,2,2
11-04-2024,219.8,219.84,215.89,216.85,11415200,219.8,194.332472,207.18,197.48,185.78,84.0024873,2024,4,3,2
12-04-2024,216.89,225.09,216.02,221.87,30898800,216.89,-132.3932494,208.0,198.05,185.98,91.0590052,2024,4,4,2
15-04-2024,220.95,221.03,215.16,217.94,13239000,220.95,187.1915519,209.06,198.66,186.2,95.02711980000001,2024,4,0,2
16-04-2024,221.22,221.99,218.78,220.18,10746100,221.22,12.220152800000001,210.12,199.31,186.42,95.1047499,2024,4,1,2
17-04-2024,219.59,221.76,218.52,221.05,11521100,219.59,-73.68252749999999,211.11,199.95,186.62,98.21762480000001,2024,4,2,2
18-04-2024,220.34,221.46,219.31,221.31,6496900,220.34,34.154561300000005,212.02,200.59,186.83,96.79732720000001,2024,4,3,2
19-04-2024,221.03,222.36,220.08,220.49,8689000,221.03,31.3153514,212.97,201.24,187.05,96.02053699999999,2024,4,4,2
22-04-2024,215.57,216.96,215.14,216.35,13404300,215.57,-247.0249055,213.74,201.78,187.24,113.2296559,2024,4,0,2
23-04-2024,215.04,215.86,213.87,213.96,10730300,215.04,-24.5866317,214.44,202.33,187.42,114.0725023,2024,4,1,2
24-04-2024,214.64,216.35,214.36,214.76,5741100,214.64,-18.600907199999998,215.09,202.88,187.6,114.6893891,2024,4,2,2
25-04-2024,215.92,217.05,214.34,214.47,6606500,215.92,59.6346805,215.73,203.51,187.78,114.4874352,2024,4,3,2
26-04-2024,216.62,217.07,215.53,216.77,6268500,216.62,32.4192735,216.27,204.16,187.96,112.16172099999999,2024,4,4,2
29-04-2024,216.18,217.22,215.25,216.02,6409900,216.18,-20.3121804,216.69,204.77,188.13,111.1522146,2024,4,0,2
30-04-2024,211.87,214.13,211.8,213.38,11248600,211.87,-199.3707884,216.74,205.28,188.28,117.1491445,2024,4,1,2
01-05-2024,213.79,215.5,212.41,212.96,10373900,213.79,90.62152329999999,216.79,205.8,188.44,117.26122029999999,2024,5,2,2
02-05-2024,213.13,213.71,211.49,211.9,6287000,213.13,-30.870874399999998,216.87,206.32,188.59,116.6907592,2024,5,3,2
03-05-2024,212.96,213.23,210.71,212.89,8679900,212.96,-7.9762664,216.76,206.82,188.73,109.8991149,2024,5,4,2
06-05-2024,215.2,215.91,214.47,215.14,6840500,215.2,105.1836102,216.7,207.36,188.9,111.6757747,2024,5,0,2
07-05-2024,214.21,214.93,213.88,214.52,5660700,214.21,-46.003264300000005,216.53,207.88,189.06,111.2285696,2024,5,1,2
08-05-2024,213.58,214.8,213.5,213.62,4462700,213.58,-29.4106187,216.43,208.39,189.22,109.4790991,2024,5,2,2
09-05-2024,216.95,216.95,214.44,214.48,7732500,216.95,157.7860796,216.28,208.96,189.39,106.24906899999999,2024,5,3,2
10-05-2024,218.71,219.6,218.08,219.22,8700900,218.71,81.1251344,216.37,209.55,189.57,103.57254499999999,2024,5,4,2
13-05-2024,216.26,217.31,215.8,217.06,4896300,216.26,-112.0210384,216.14,210.01,189.75,97.2400174,2024,5,0,2
14-05-2024,218.09,218.38,216.98,217.31,4662700,218.09,84.6204512,215.98,210.46,189.93,99.44400610000001,2024,5,1,2
15-05-2024,220.89,221.19,217.65,219.06,9297700,220.89,128.3875051,216.05,210.93,190.12,102.4934494,2024,5,2,2
16-05-2024,220.03,220.59,219.41,220.14,4301700,220.03,-38.9334335,216.03,211.35,190.32,102.64405679999999,2024,5,3,2
17-05-2024,223.66,223.85,221.67,222.18,10481900,223.66,164.9777259,216.16,211.83,190.54,108.9610406,2024,5,4,2
20-05-2024,224.56,225.66,223.02,223.79,5990900,224.56,40.2393759,216.61,212.29,190.76,91.2847725,2024,5,0,2
21-05-2024,224.23,225.21,223.7,224.77,4002600,224.23,-14.695485999999999,217.07,212.73,190.98,91.052176,2024,5,1,2
22-05-2024,220.11,223.24,219.74,223.09,8903100,220.11,-183.7396957,217.35,213.14,191.19,101.72676220000001,2024,5,2,2
23-05-2024,215.72,219.23,215.66,218.78,9537900,215.72,-199.4457034,217.34,213.43,191.37,111.512013,2024,5,3,2
24-05-2024,215.92,217.21,215.74,216.96,4212400,215.92,9.271136100000001,217.3,213.74,191.56,111.2791133,2024,5,4,2
28-05-2024,218.19,218.59,217.21,218.43,3809700,218.19,105.131729,217.4,214.11,191.76,113.64512289999999,2024,5,1,2
29-05-2024,216.16,217.16,216.12,216.92,4185000,216.16,-93.03812070000001,217.62,214.43,191.96,105.784271,2024,5,2,2
30-05-2024,216.57,217.51,216.41,216.69,3068800,216.57,18.9676006,217.76,214.77,192.16,104.1305162,2024,5,3,2
31-05-2024,215.3,217.96,214.65,217.77,5617200,215.3,-58.6417431,217.87,215.03,192.35,104.8444875,2024,5,4,2
03-06-2024,217.22,217.82,215.54,215.92,6172600,217.22,89.17780499999999,218.08,215.34,192.56,106.42171389999999,2024,6,0,2
04-06-2024,215.27,216.24,214.2,216.24,5509400,215.27,-89.7705983,218.08,215.63,192.76,106.21582009999999,2024,6,1,2
05-06-2024,217.82,218.08,215.93,216.69,5479200,217.82,118.45603200000001,218.26,215.97,192.97,108.7458173,2024,6,2,2
06-06-2024,219.43,219.97,218.1,218.36,5283900,219.43,73.91356610000001,218.55,216.33,193.19,109.28188560000001,2024,6,3,2
07-06-2024,211.6,215.19,211.54,215.07,12195100,211.6,-356.8330143,218.29,216.5,193.36,131.9090852,2024,6,4,2
10-06-2024,213.54,214.02,212.76,213.13,4215300,213.54,91.6818113,218.03,216.65,193.54,132.3203124,2024,6,0,2
11-06-2024,214.15,214.38,213.24,213.95,4004100,214.15,28.5661061,217.92,216.78,193.72,130.3979491,2024,6,1,2
12-06-2024,214.72,216.55,214.2,216.47,5911900,214.72,26.617200099999998,217.75,216.86,193.91,128.9582932,2024,6,2,2
13-06-2024,212.97,214.96,212.26,214.44,5861100,212.97,-81.5014898,217.36,216.86,194.08,125.86515229999999,2024,6,3,2
14-06-2024,215.73,216.04,214.98,215.34,7076500,215.73,129.595459,217.14,216.94,194.26,129.9290338,2024,6,4,2
17-06-2024,214.61,215.24,213.6,214.9,3877700,214.61,-51.91652249999999,216.69,216.93,194.44,123.5330196,2024,6,0,2
18-06-2024,215.47,215.83,214.04,214.38,4921400,215.47,40.0727183,216.24,216.91,194.61,123.52875510000001,2024,6,1,2
20-06-2024,218.16,218.74,216.15,216.32,7290500,218.16,124.8434783,215.93,216.92,194.8,127.7084623,2024,6,3,2
21-06-2024,214.78,217.9,214.26,217.83,8865600,214.78,-154.93238110000001,215.67,216.91,194.98,125.8292042,2024,6,4,2
24-06-2024,215.63,215.94,215.2,215.55,4626900,215.63,39.5756639,215.66,216.82,195.17,118.15471989999999,2024,6,0,2
25-06-2024,214.56,215.31,214.12,214.96,3820900,214.56,-49.6223763,215.59,216.78,195.36,118.6564301,2024,6,1,2
26-06-2024,212.58,213.11,212.12,212.39,4690300,212.58,-92.2816811,215.31,216.61,195.53,117.4379898,2024,6,2,2
27-06-2024,214.99,215.5,214.45,214.71,4977800,214.99,113.3692559,215.26,216.48,195.71,119.0329368,2024,6,3,2
28-06-2024,215.01,215.81,214.82,215.64,3955100,215.01,0.9297648000000001,215.18,216.39,195.9,118.93373650000001,2024,6,4,2
01-07-2024,215.57,216.0,214.49,215.25,3797900,215.57,26.045897,215.19,216.3,196.09,118.3521728,2024,7,0,3
02-07-2024,215.56,216.08,214.62,215.33,4921700,215.56,-0.4643394,215.11,216.19,196.28,116.5323986,2024,7,1,3
03-07-2024,217.99,218.74,217.33,217.34,5055300,217.99,112.7300038,215.24,216.24,196.48,117.40711759999999,2024,7,2,3
05-07-2024,220.93,221.28,219.58,219.58,5950600,220.93,134.8679806,215.4,216.35,196.69,118.2816431,2024,7,4,3
08-07-2024,218.19,220.04,217.41,219.64,5790800,218.19,-124.0207453,215.34,216.43,196.88,120.71115939999999,2024,7,0,3
09-07-2024,218.56,219.29,217.27,218.57,3901500,218.56,16.9574734,215.68,216.48,197.08,87.1838707,2024,7,1,3
10-07-2024,219.36,220.71,219.16,220.14,5556200,219.36,36.6033611,215.98,216.53,197.29,85.54032889999999,2024,7,2,3
11-07-2024,223.25,224.15,221.48,222.65,9322000,223.25,177.3340344,216.43,216.67,197.51,93.0319806,2024,7,3,3
12-07-2024,223.11,223.62,221.86,222.03,5179300,223.11,-6.2709693,216.85,216.9,197.74,93.22240120000001,2024,7,4,3
15-07-2024,223.83,225.59,223.02,223.39,5719300,223.83,32.2711317,217.39,217.1,197.97,90.1492077,2024,7,0,3
16-07-2024,228.29,228.29,225.3,225.45,11070700,228.29,199.2579823,218.02,217.4,198.24,95.5741888,2024,7,1,3
17-07-2024,227.23,229.65,226.67,228.79,8620500,227.23,-46.432064000000004,218.65,217.69,198.51,95.3380812,2024,7,2,3
18-07-2024,225.78,228.32,225.57,227.71,5485500,225.78,-63.811863599999995,219.17,217.9,198.79,97.510633,2024,7,3,3
19-07-2024,221.73,222.68,221.41,221.52,8666000,221.73,-179.37829190000002,219.35,218.05,199.05,104.41091039999999,2024,7,4,3
22-07-2024,221.8,221.92,220.4,221.58,5334100,221.8,3.1573231,219.7,218.22,199.31,97.1046058,2024,7,0,3
23-07-2024,222.58,222.75,221.86,222.34,4435700,222.58,35.1667614,220.04,218.33,199.58,97.054552,2024,7,1,3
24-07-2024,221.8,224.88,221.74,223.47,6838800,221.8,-35.0435247,220.41,218.39,199.84,96.5868331,2024,7,2,3
25-07-2024,218.33,219.26,217.52,219.02,9777100,218.33,-156.4473027,220.69,218.43,200.09,101.3574358,2024,7,3,3
26-07-2024,220.63,221.04,219.7,219.96,6328800,220.63,105.3452587,220.98,218.48,200.32,100.95783490000001,2024,7,4,3
29-07-2024,220.32,221.55,219.05,221.26,4665100,220.32,-14.0505621,221.24,218.47,200.56,101.1109878,2024,7,0,3
30-07-2024,222.52,222.92,220.36,221.41,4939500,222.52,99.8546149,221.59,218.52,200.81,102.9542514,2024,7,1,3
31-07-2024,226.55,226.6,223.64,223.73,7316600,226.55,181.1072579,222.14,218.58,201.07,109.2063301,2024,7,2,3
01-08-2024,225.77,227.57,225.05,226.74,7217200,225.77,-34.4294314,222.53,218.6,201.31,107.96741519999999,2024,8,3,3
02-08-2024,225.34,228.76,222.87,227.95,11109400,225.34,-19.0462828,222.75,218.62,201.54,104.6406102,2024,8,4,3
05-08-2024,222.48,223.1,220.24,220.56,8939000,222.48,-126.91935110000001,222.96,218.67,201.77,104.838415,2024,8,0,3
06-08-2024,220.7,222.14,220.11,221.5,14362300,220.7,-80.00713830000001,223.07,218.77,201.96,106.73730990000001,2024,8,1,3
07-08-2024,220.55,222.31,220.35,221.94,5287800,220.55,-6.79628,223.13,218.86,202.15,106.51075270000001,2024,8,2,3
08-08-2024,224.01,224.25,222.52,222.73,6327100,224.01,156.8801364,223.17,218.98,202.35,104.8362218,2024,8,3,3
09-08-2024,224.56,225.28,223.82,224.82,4441000,224.56,24.552612200000002,223.24,219.15,202.56,104.93134500000001,2024,8,4,3
12-08-2024,228.41,228.54,225.97,226.14,5561300,228.41,171.4466577,223.47,219.39,202.79,111.340673,2024,8,0,3
13-08-2024,228.06,228.87,227.59,228.07,6740200,228.06,-15.323589100000001,223.46,219.64,203.01,102.1783114,2024,8,1,3
14-08-2024,226.2,227.48,225.35,226.55,5462500,226.2,-81.5575125,223.41,219.82,203.22,103.31381049999999,2024,8,2,3
15-08-2024,226.91,227.5,225.12,226.51,5273300,226.91,31.388449299999998,223.46,220.05,203.43,102.4944962,2024,8,3,3
16-08-2024,231.99,232.02,229.01,229.99,11924500,231.99,223.87738530000001,223.98,220.34,203.66,104.3767403,2024,8,4,3
19-08-2024,231.61,231.78,229.74,230.15,5164800,231.61,-16.3802265,224.47,220.58,203.9,104.6648094,2024,8,0,3
20-08-2024,232.46,234.01,231.13,233.71,9073600,232.46,36.6998878,224.96,221.0,204.14,104.67538169999999,2024,8,1,3
21-08-2024,232.15,232.87,230.48,231.69,5337400,232.15,-13.3361786,225.48,221.37,204.38,104.16124010000001,2024,8,2,3
22-08-2024,229.37,230.38,228.26,230.35,5765400,229.37,-119.7501121,226.03,221.67,204.61,101.1058519,2024,8,3,3
23-08-2024,232.02,232.73,230.52,231.04,5418200,232.02,115.5342552,226.6,222.02,204.85,101.55572740000001,2024,8,4,3
26-08-2024,232.76,233.5,232.06,233.45,3151400,232.76,31.8933808,227.22,222.42,205.1,101.12827490000001,2024,8,0,3
27-08-2024,233.39,233.47,231.57,231.69,4435600,233.39,27.066716699999997,227.76,222.77,205.36,99.7054203,2024,8,1,3
28-08-2024,231.75,232.02,230.73,232.0,4961500,231.75,-70.2686231,228.02,223.11,205.61,94.6183754,2024,8,2,3
29-08-2024,232.95,233.61,231.92,231.95,5524200,232.95,51.779803599999994,228.38,223.46,205.88,94.3659791,2024,8,3,3
30-08-2024,231.29,232.86,230.55,232.53,5743000,231.29,-71.2600852,228.68,223.72,206.14,96.0955233,2024,8,4,3
03-09-2024,230.29,230.54,228.52,230.38,6417900,230.29,-43.235765900000004,229.07,224.03,206.38,91.3661989,2024,9,1,3
04-09-2024,230.43,231.06,229.38,229.79,4696000,230.43,6.0792649999999995,229.56,224.33,206.62,88.5058818,2024,9,2,3
05-09-2024,232.35,232.89,231.33,232.72,4838100,232.35,83.32306940000001,230.15,224.69,206.86,89.2554425,2024,9,3,3
06-09-2024,230.63,232.76,229.62,231.83,6315800,230.63,-74.02630409999999,230.48,225.05,207.1,86.3868839,2024,9,4,3
09-09-2024,231.6,231.62,230.39,231.26,3548800,231.6,42.0587608,230.83,225.38,207.34,86.57804569999999,2024,9,0,3
10-09-2024,232.62,232.74,231.12,232.39,4378300,232.62,44.0409753,231.04,225.73,207.58,78.8668364,2024,9,1,3
11-09-2024,232.25,232.87,231.09,231.72,4637300,232.25,-15.905559499999999,231.25,226.06,207.81,78.87655690000001,2024,9,2,3
12-09-2024,236.33,236.45,234.42,234.63,9930200,236.33,175.6728453,231.76,226.48,208.07,84.0655056,2024,9,3,3
13-09-2024,238.68,238.98,237.76,238.13,7455100,238.68,99.4368394,232.35,226.89,208.33,85.8132087,2024,9,4,3
16-09-2024,238.66,239.28,238.05,238.73,4713500,238.66,-0.8374817,232.68,227.25,208.58,72.11235,2024,9,0,3
17-09-2024,237.34,238.6,236.61,238.08,5257100,237.34,-55.309113499999995,232.97,227.63,208.81,73.49975789999999,2024,9,1,3
